season,daynum,wteam,lteam,pct_both_tourney
A,105,829,641,0.060
A,105,832,598,0.003
A,105,833,547,0.001
A,105,834,677,0.001
A,105,844,574,0.187
A,105,851,535,0.021
A,105,852,821,0.096
A,106,568,586,0.002
A,106,589,653,0.010
A,106,599,596,0.010
A,106,603,527,0.291
A,106,610,657,0.003
A,106,628,670,0.707
A,106,650,811,0.002
A,106,676,722,0.054
A,106,678,714,0.019
A,106,704,541,0.011
A,106,717,731,0.017
A,106,741,789,0.158
A,106,775,578,0.022
A,106,782,627,0.035
A,106,825,509,0.018
A,106,827,592,0.124
A,106,831,645,0.052
A,106,841,620,0.014
A,107,504,518,0.033
A,107,515,674,0.039
A,107,520,537,0.002
A,107,529,581,0.075
A,107,533,644,0.002
A,107,559,843,0.096
A,107,565,774,0.001
A,107,577,830,0.440
A,107,583,847,0.004
A,107,587,626,0.004
A,107,595,695,0.105
A,107,617,788,0.059
A,107,621,842,0.001
A,107,623,715,0.017
A,107,624,575,0.035
A,107,625,729,0.776
A,107,629,721,0.654
A,107,635,816,0.007
A,107,636,556,0.093
A,107,639,503,0.001
A,107,640,604,0.603
A,107,652,730,0.020
A,107,659,588,0.005
A,107,660,562,0.066
A,107,661,510,0.002
A,107,673,671,0.136
A,107,686,679,0.029
A,107,692,555,0.003
A,107,708,551,0.303
A,107,719,798,0.035
A,107,723,602,0.001
A,107,724,677,0.001
A,107,737,668,0.080
A,107,742,767,0.008
A,107,744,776,0.003
A,107,758,781,0.075
A,107,769,600,0.008
A,107,777,745,0.002
A,107,790,655,0.049
A,107,793,794,0.034
A,107,796,521,0.016
A,107,801,780,0.072
A,107,802,749,0.038
A,107,814,850,0.002
A,107,829,764,0.176
A,107,832,833,0.003
A,107,836,669,0.015
A,107,838,648,0.001
A,107,844,654,0.025
A,107,851,552,0.003
A,108,512,818,0.053
A,108,516,768,0.001
A,108,519,791,0.010
A,108,526,713,0.001
A,108,535,622,0.017
A,108,536,754,0.007
A,108,540,590,0.001
A,108,554,594,0.004
A,108,560,571,0.001
A,108,564,702,0.001
A,108,578,805,0.018
A,108,598,586,0.001
A,108,607,755,0.035
A,108,627,509,0.032
A,108,634,761,0.003
A,108,643,650,0.001
A,108,645,815,0.006
A,108,651,546,0.898
A,108,658,766,0.011
A,108,663,641,0.111
A,108,690,845,0.007
A,108,699,647,0.017
A,108,703,633,0.032
A,108,711,664,0.001
A,108,725,539,0.078
A,108,738,720,0.108
A,108,746,778,0.029
A,108,747,683,0.001
A,108,752,543,0.001
A,108,753,732,0.018
A,108,765,751,0.001
A,108,771,523,0.001
A,108,783,726,0.085
A,108,792,672,0.001
A,108,810,511,0.976
A,108,811,513,0.026
A,108,820,812,0.013
A,108,821,613,0.078
A,108,822,757,0.003
A,108,824,852,0.012
A,108,835,803,0.005
A,108,839,662,0.902
A,108,846,530,0.022
A,109,561,567,0.002
A,109,576,799,0.007
A,109,589,782,0.020
A,109,612,558,0.001
A,109,657,611,0.001
A,109,736,531,0.016
A,109,740,553,0.001
A,109,828,700,0.001
A,109,838,588,0.001
A,109,854,728,0.001
A,110,504,655,0.054
A,110,511,818,0.597
A,110,513,803,0.005
A,110,515,518,0.064
A,110,519,682,0.002
A,110,521,788,0.004
A,110,527,737,0.419
A,110,529,798,0.036
A,110,530,802,0.201
A,110,535,690,0.013
A,110,539,726,0.028
A,110,540,594,0.001
A,110,541,766,0.008
A,110,543,634,0.001
A,110,549,573,0.200
A,110,551,595,0.072
A,110,554,590,0.004
A,110,555,533,0.010
A,110,557,824,0.021
A,110,559,717,0.059
A,110,560,693,0.002
A,110,567,558,0.001
A,110,568,550,0.001
A,110,569,775,0.013
A,110,575,749,0.016
A,110,577,695,0.349
A,110,579,534,0.003
A,110,581,520,0.036
A,110,597,502,0.003
A,110,602,509,0.002
A,110,603,666,0.501
A,110,605,667,0.001
A,110,606,839,0.990
A,110,607,753,0.018
A,110,612,561,0.001
A,110,613,536,0.033
A,110,620,582,0.001
A,110,623,720,0.066
A,110,632,685,0.009
A,110,633,516,0.007
A,110,635,825,0.012
A,110,636,629,0.976
A,110,640,790,0.303
A,110,645,545,0.006
A,110,647,822,0.009
A,110,652,730,0.022
A,110,653,704,0.003
A,110,659,776,0.002
A,110,663,831,0.776
A,110,664,819,0.002
A,110,669,537,0.002
A,110,671,715,0.008
A,110,672,580,0.003
A,110,673,849,0.190
A,110,674,675,0.049
A,110,677,696,0.001
A,110,678,626,0.006
A,110,679,648,0.003
A,110,680,681,0.020
A,110,686,745,0.004
A,110,687,797,0.005
A,110,699,757,0.009
A,110,701,852,0.071
A,110,702,807,0.001
A,110,703,768,0.006
A,110,708,830,0.663
A,110,714,562,0.006
A,110,719,503,0.004
A,110,721,556,0.078
A,110,722,698,0.084
A,110,723,743,0.003
A,110,724,610,0.001
A,110,725,783,0.206
A,110,728,531,0.004
A,110,736,854,0.003
A,110,738,729,0.990
A,110,741,853,0.021
A,110,742,794,0.016
A,110,744,777,0.022
A,110,752,761,0.002
A,110,755,732,0.033
A,110,756,727,0.001
A,110,778,764,0.047
A,110,779,578,0.020
A,110,789,596,0.048
A,110,793,767,0.014
A,110,796,617,0.206
A,110,804,773,0.002
A,110,809,784,0.001
A,110,810,512,0.105
A,110,812,795,0.001
A,110,813,814,0.001
A,110,815,848,0.002
A,110,817,564,0.001
A,110,820,716,0.002
A,110,821,754,0.069
A,110,827,769,0.145
A,110,829,731,0.124
A,110,832,661,0.011
A,110,833,598,0.001
A,110,834,548,0.001
A,110,836,639,0.005
A,110,841,840,0.030
A,110,842,526,0.011
A,110,843,668,0.012
A,110,845,622,0.010
A,110,847,816,0.002
A,110,851,574,0.021
A,110,855,826,0.002
A,111,576,570,0.012
A,111,624,587,0.022
A,111,641,599,0.021
A,111,657,828,0.002
A,111,658,782,0.025
A,111,660,772,0.148
A,111,662,676,0.145
A,111,670,625,0.756
A,111,758,781,0.055
A,111,799,615,0.001
A,111,801,771,0.049
A,111,835,811,0.018
A,112,508,804,0.001
A,112,519,580,0.003
A,112,545,740,0.003
A,112,546,815,0.075
A,112,549,780,0.190
A,112,568,832,0.008
A,112,603,559,0.730
A,112,627,589,0.067
A,112,632,608,0.001
A,112,633,803,0.002
A,112,636,698,0.298
A,112,648,776,0.001
A,112,653,541,0.017
A,112,654,622,0.002
A,112,659,838,0.004
A,112,661,586,0.005
A,112,672,682,0.002
A,112,678,575,0.035
A,112,679,588,0.002
A,112,686,777,0.034
A,112,701,557,0.140
A,112,703,650,0.006
A,112,704,766,0.001
A,112,744,745,0.004
A,112,747,560,0.001
A,112,773,734,0.001
A,112,779,775,0.040
A,112,791,762,0.003
A,112,792,687,0.008
A,112,802,626,0.010
A,112,812,765,0.007
A,112,826,534,0.007
A,112,844,845,0.069
A,112,846,714,0.001
A,113,513,811,0.021
A,113,576,813,0.005
A,113,640,504,0.317
A,113,663,741,0.190
A,113,666,772,0.224
A,113,668,778,0.020
A,113,738,623,0.549
A,113,746,731,0.010
A,113,764,786,0.110
A,113,789,728,0.062
A,113,793,521,0.006
A,113,796,767,0.044
A,113,801,590,0.003
A,113,835,643,0.009
A,113,853,569,0.005
A,114,509,743,0.002
A,114,518,674,0.008
A,114,520,529,0.022
A,114,530,587,0.089
A,114,570,799,0.007
A,114,573,654,0.003
A,114,599,578,0.012
A,114,604,827,0.178
A,114,606,830,0.698
A,114,610,553,0.001
A,114,617,794,0.031
A,114,624,802,0.076
A,114,626,749,0.003
A,114,628,671,0.263
A,114,635,583,0.003
A,114,637,676,0.094
A,114,642,533,0.002
A,114,669,581,0.065
A,114,673,720,0.028
A,114,675,655,0.077
A,114,683,693,0.001
A,114,714,562,0.009
A,114,715,849,0.011
A,114,721,556,0.062
A,114,722,629,0.264
A,114,723,847,0.002
A,114,737,717,0.055
A,114,769,592,0.408
A,114,780,797,0.006
A,114,788,742,0.024
A,114,790,515,0.341
A,114,791,792,0.003
A,114,798,503,0.003
A,114,825,816,0.023
A,114,836,719,0.036
A,114,839,551,0.268
A,114,843,527,0.077
A,115,511,725,0.268
A,115,512,726,0.008
A,115,513,768,0.006
A,115,528,657,0.009
A,115,535,574,0.024
A,115,536,502,0.002
A,115,539,840,0.051
A,115,540,543,0.002
A,115,544,855,0.001
A,115,560,747,0.005
A,115,577,595,0.161
A,115,589,653,0.021
A,115,597,821,0.187
A,115,607,781,0.021
A,115,613,824,0.007
A,115,627,766,0.009
A,115,650,835,0.007
A,115,651,549,0.946
A,115,660,546,0.703
A,115,662,695,0.394
A,115,666,547,0.017
A,115,677,579,0.001
A,115,678,846,0.009
A,115,687,762,0.003
A,115,690,552,0.001
A,115,699,564,0.007
A,115,701,754,0.049
A,115,703,643,0.010
A,115,708,832,0.089
A,115,727,647,0.004
A,115,729,670,0.881
A,115,732,758,0.200
A,115,751,705,0.001
A,115,752,667,0.003
A,115,756,757,0.001
A,115,761,554,0.006
A,115,765,664,0.005
A,115,775,596,0.003
A,115,803,516,0.001
A,115,805,771,0.019
A,115,810,818,0.440
A,115,811,633,0.005
A,115,812,711,0.001
A,115,815,813,0.001
A,115,819,716,0.001
A,115,822,702,0.001
A,115,831,641,0.133
A,115,834,826,0.005
A,115,841,783,0.195
A,115,842,582,0.007
A,115,844,622,0.094
A,115,851,845,0.009
A,116,531,561,0.002
A,116,576,828,0.009
A,116,658,704,0.008
A,116,680,621,0.004
A,116,681,526,0.022
A,116,728,612,0.005
A,116,736,567,0.012
A,116,753,652,0.014
A,116,755,730,0.015
A,116,782,541,0.024
A,116,789,741,0.200
A,117,508,773,0.001
A,117,509,723,0.006
A,117,511,726,0.098
A,117,513,633,0.034
A,117,528,700,0.001
A,117,529,503,0.003
A,117,530,624,0.225
A,117,539,841,0.080
A,117,540,761,0.007
A,117,544,534,0.001
A,117,547,550,0.001
A,117,551,662,0.300
A,117,554,543,0.003
A,117,557,852,0.028
A,117,560,619,0.001
A,117,568,661,0.007
A,117,569,641,0.013
A,117,570,799,0.007
A,117,574,654,0.005
A,117,579,834,0.002
A,117,580,792,0.001
A,117,587,749,0.006
A,117,595,708,0.175
A,117,597,536,0.045
A,117,599,663,0.175
A,117,603,527,0.484
A,117,616,533,0.001
A,117,617,521,0.005
A,117,622,552,0.001
A,117,623,628,0.418
A,117,627,653,0.036
A,117,629,676,0.207
A,117,632,506,0.001
A,117,635,602,0.002
A,117,636,637,0.698
A,117,639,581,0.013
A,117,640,592,0.698
A,117,643,516,0.002
A,117,647,756,0.004
A,117,648,745,0.001
A,117,652,755,0.021
A,117,655,518,0.011
A,117,667,634,0.001
A,117,669,520,0.013
A,117,670,673,0.225
A,117,674,769,0.053
A,117,675,504,0.341
A,117,678,562,0.023
A,117,679,838,0.002
A,117,680,526,0.021
A,117,681,621,0.005
A,117,686,659,0.045
A,117,687,672,0.015
A,117,690,851,0.010
A,117,692,644,0.001
A,117,701,613,0.057
A,117,703,811,0.028
A,117,714,575,0.009
A,117,717,764,0.016
A,117,719,537,0.004
A,117,720,715,0.003
A,117,722,556,0.045
A,117,724,762,0.002
A,117,725,512,0.020
A,117,727,757,0.003
A,117,728,567,0.007
A,117,736,612,0.019
A,117,740,814,0.001
A,117,744,588,0.003
A,117,747,693,0.001
A,117,751,664,0.003
A,117,752,605,0.002
A,117,753,730,0.006
A,117,754,824,0.007
A,117,758,607,0.208
A,117,765,705,0.001
A,117,768,835,0.004
A,117,772,771,0.021
A,117,777,776,0.003
A,117,781,732,0.022
A,117,783,840,0.122
A,117,784,594,0.001
A,117,786,731,0.089
A,117,788,767,0.017
A,117,790,827,0.140
A,117,791,682,0.002
A,117,796,793,0.227
A,117,797,519,0.003
A,117,802,846,0.010
A,117,807,699,0.003
A,117,812,819,0.002
A,117,815,545,0.007
A,117,816,583,0.005
A,117,820,795,0.001
A,117,821,502,0.026
A,117,822,564,0.002
A,117,825,743,0.004
A,117,826,677,0.002
A,117,830,839,0.549
A,117,832,510,0.002
A,117,833,586,0.001
A,117,836,798,0.024
A,117,842,620,0.007
A,117,843,778,0.023
A,117,844,535,0.173
A,117,849,671,0.063
A,117,853,578,0.005
A,118,549,801,0.440
A,118,559,829,1.000
A,118,576,611,0.003
A,118,577,810,0.749
A,118,589,766,0.005
A,118,604,515,0.552
A,118,606,695,0.298
A,118,658,541,0.050
A,118,666,651,0.965
A,118,704,782,0.004
A,118,721,698,0.208
A,118,738,625,0.762
A,118,746,668,0.010
A,118,779,596,0.002
A,118,780,660,0.136
A,118,789,831,0.721
A,118,805,546,0.179
A,119,519,687,0.013
A,119,530,749,0.070
A,119,547,586,0.001
A,119,562,575,0.010
A,119,568,598,0.002
A,119,569,578,0.005
A,119,573,771,0.014
A,119,574,690,0.014
A,119,579,548,0.001
A,119,587,678,0.021
A,119,589,627,0.062
A,119,599,853,0.017
A,119,626,624,0.011
A,119,635,509,0.003
A,119,636,676,0.163
A,119,659,679,0.022
A,119,686,588,0.010
A,119,696,826,0.003
A,119,723,583,0.005
A,119,744,838,0.005
A,119,777,648,0.001
A,119,786,778,0.168
A,119,788,794,0.011
A,119,791,580,0.002
A,119,792,682,0.001
A,119,793,741,0.104
A,119,797,672,0.001
A,119,802,714,0.020
A,119,807,822,0.002
A,119,816,743,0.003
A,119,817,699,0.005
A,119,832,550,0.002
A,119,845,654,0.002
A,120,561,534,0.001
A,120,640,518,0.111
A,120,653,766,0.002
A,120,670,671,0.215
A,120,724,846,0.001
A,120,737,603,0.476
A,120,753,538,0.001
A,120,765,716,0.001
A,120,773,664,0.006
A,120,829,527,0.541
A,120,834,544,0.002
A,120,839,708,0.995
A,121,504,515,0.341
A,121,520,639,0.007
A,121,521,742,0.001
A,121,551,695,0.115
A,121,556,698,0.017
A,121,559,746,0.100
A,121,569,641,0.006
A,121,577,662,0.850
A,121,581,719,0.101
A,121,604,592,0.447
A,121,606,595,0.165
A,121,617,767,0.015
A,121,625,623,0.565
A,121,628,849,0.211
A,121,637,629,0.539
A,121,660,651,0.763
A,121,663,779,0.168
A,121,668,717,0.007
A,121,669,529,0.024
A,121,674,655,0.012
A,121,696,579,0.001
A,121,722,721,0.282
A,121,729,715,0.011
A,121,745,588,0.001
A,121,769,790,0.270
A,121,772,780,0.048
A,121,798,537,0.001
A,121,801,805,0.054
A,121,826,548,0.002
A,121,827,675,0.139
A,121,836,503,0.005
A,122,510,550,0.001
A,122,511,841,0.254
A,122,519,580,0.002
A,122,540,784,0.002
A,122,545,740,0.001
A,122,546,573,0.139
A,122,549,666,0.995
A,122,557,754,0.016
A,122,560,619,0.001
A,122,594,752,0.002
A,122,597,824,0.013
A,122,599,741,0.037
A,122,664,705,0.002
A,122,677,544,0.001
A,122,680,582,0.003
A,122,681,620,0.004
A,122,701,502,0.018
A,122,711,795,0.001
A,122,725,818,0.080
A,122,727,564,0.002
A,122,731,843,0.013
A,122,738,673,0.214
A,122,756,807,0.002
A,122,789,775,0.093
A,122,791,682,0.001
A,122,792,672,0.001
A,122,809,761,0.001
A,122,810,726,0.103
A,122,812,765,0.006
A,122,815,553,0.001
A,122,819,820,0.001
A,122,831,853,0.051
A,122,840,512,0.011
A,122,852,613,0.005
A,123,519,791,0.005
A,123,531,612,0.002
A,123,568,586,0.004
A,123,593,693,0.001
A,123,611,700,0.001
A,123,645,814,0.002
A,123,659,745,0.002
A,123,661,547,0.003
A,123,667,594,0.001
A,123,679,838,0.006
A,123,686,648,0.013
A,123,687,792,0.008
A,123,728,558,0.001
A,123,736,561,0.011
A,123,743,602,0.001
A,123,744,777,0.018
A,123,803,768,0.001
A,123,809,540,0.003
A,123,815,545,0.006
A,123,832,598,0.004
A,124,504,674,0.051
A,124,513,803,0.006
A,124,515,655,0.026
A,124,519,687,0.015
A,124,526,621,0.002
A,124,528,712,0.001
A,124,530,575,0.048
A,124,541,653,0.017
A,124,546,772,0.186
A,124,559,764,0.133
A,124,567,531,0.003
A,124,568,661,0.015
A,124,573,780,0.035
A,124,574,851,0.024
A,124,576,611,0.005
A,124,581,798,0.053
A,124,583,509,0.004
A,124,589,782,0.025
A,124,592,790,0.270
A,124,596,641,0.003
A,124,603,829,0.956
A,124,604,769,0.447
A,124,607,781,0.018
A,124,613,557,0.027
A,124,617,793,0.127
A,124,620,680,0.002
A,124,622,535,0.019
A,124,624,714,0.015
A,124,625,849,0.236
A,124,627,766,0.004
A,124,628,720,0.054
A,124,629,556,0.093
A,124,633,643,0.005
A,124,640,827,0.213
A,124,647,757,0.003
A,124,657,828,0.003
A,124,660,549,0.825
A,124,662,830,0.633
A,124,663,651,0.956
A,124,666,801,0.498
A,124,668,737,0.068
A,124,669,639,0.008
A,124,673,729,0.311
A,124,675,518,0.102
A,124,678,562,0.015
A,124,681,582,0.005
A,124,690,845,0.006
A,124,701,597,0.213
A,124,702,699,0.005
A,124,703,650,0.004
A,124,704,658,0.011
A,124,711,820,0.002
A,124,719,520,0.027
A,124,721,636,0.767
A,124,723,635,0.006
A,124,724,797,0.002
A,124,726,818,0.022
A,124,728,561,0.005
A,124,730,758,0.070
A,124,732,755,0.024
A,124,736,558,0.002
A,124,738,715,0.011
A,124,741,775,0.016
A,124,747,560,0.007
A,124,751,812,0.003
A,124,753,652,0.008
A,124,767,794,0.004
A,124,771,805,0.009
A,124,774,538,0.001
A,124,779,599,0.046
A,124,786,717,0.103
A,124,788,521,0.005
A,124,795,819,0.001
A,124,796,742,0.061
A,124,799,570,0.007
A,124,802,587,0.016
A,124,809,667,0.001
A,124,810,725,0.198
A,124,811,835,0.015
A,124,815,645,0.007
A,124,816,847,0.001
A,124,821,536,0.193
A,124,824,502,0.001
A,124,825,743,0.004
A,124,831,569,0.030
A,124,833,832,0.004
A,124,836,529,0.031
A,124,839,695,0.256
A,124,841,512,0.010
A,124,842,713,0.003
A,124,844,654,0.024
A,124,852,754,0.008
A,125,511,840,0.145
A,125,513,633,0.035
A,125,527,746,0.072
A,125,528,657,0.007
A,125,530,678,0.196
A,125,539,783,0.341
A,125,541,627,0.042
A,125,544,677,0.001
A,125,555,533,0.006
A,125,574,844,0.200
A,125,576,799,0.011
A,125,579,534,0.001
A,125,589,704,0.013
A,125,606,551,0.368
A,125,607,753,0.023
A,125,623,670,0.654
A,125,690,622,0.011
A,125,698,637,0.173
A,125,703,811,0.054
A,125,708,577,0.995
A,125,722,676,0.054
A,125,727,807,0.003
A,125,732,730,0.015
A,125,778,731,0.016
A,125,802,624,0.067
A,125,816,723,0.009
A,125,825,583,0.016
A,125,826,548,0.002
A,125,833,568,0.005
A,125,834,855,0.001
A,125,853,578,0.003
A,126,541,589,0.064
A,126,662,595,0.137
A,126,679,659,0.021
A,126,724,610,0.004
A,126,732,607,0.037
A,126,744,686,0.111
A,126,802,530,0.390
A,126,825,816,0.023
A,126,826,579,0.003
A,126,834,544,0.003
A,127,520,719,0.021
A,127,581,639,0.039
A,127,669,529,0.021
A,127,690,574,0.014
A,127,703,513,0.283
A,127,728,736,0.017
A,127,798,836,0.011
A,127,826,834,0.005
A,128,527,731,0.032
A,128,555,616,0.002
A,128,573,546,0.114
A,128,625,720,0.092
A,128,668,746,0.007
A,128,670,715,0.018
A,128,671,623,0.100
A,128,673,628,0.390
A,128,737,778,0.081
A,128,741,641,0.016
A,128,754,502,0.001
A,128,764,843,0.009
A,128,765,664,0.001
A,128,771,805,0.005
A,128,775,569,0.005
A,128,779,578,0.012
A,128,780,772,0.022
A,128,786,717,0.098
A,128,824,613,0.003
A,128,849,729,0.176
A,128,853,596,0.002
A,129,512,539,0.020
A,129,518,827,0.023
A,129,526,621,0.003
A,129,549,780,0.148
A,129,557,536,0.033
A,129,559,764,0.143
A,129,576,528,0.013
A,129,592,674,0.066
A,129,597,852,0.024
A,129,599,779,0.090
A,129,603,668,0.078
A,129,620,680,0.003
A,129,651,801,0.419
A,129,660,771,0.074
A,129,663,775,0.092
A,129,666,573,0.210
A,129,695,595,0.037
A,129,701,754,0.037
A,129,741,831,0.170
A,129,742,788,0.014
A,129,767,617,0.017
A,129,769,655,0.032
A,129,783,511,0.676
A,129,786,527,0.419
A,129,789,853,0.087
A,129,790,504,0.192
A,129,793,521,0.010
A,129,796,794,0.034
A,129,810,840,0.195
A,129,821,613,0.034
A,129,829,737,0.676
A,129,841,818,0.040
A,130,515,769,0.303
A,130,549,651,1.000
A,130,551,708,0.419
A,130,559,786,1.000
A,130,581,520,0.170
A,130,603,829,1.000
A,130,604,790,0.492
A,130,606,695,0.271
A,130,629,698,0.240
A,130,636,556,0.116
A,130,637,722,0.457
A,130,640,592,0.573
A,130,660,666,0.930
A,130,662,577,0.902
A,130,663,599,0.363
A,130,675,518,0.116
A,130,676,721,0.131
A,130,679,744,0.022
A,130,681,620,0.012
A,130,685,773,0.001
A,130,701,597,0.339
A,130,711,820,0.003
A,130,789,741,0.149
A,130,793,767,0.024
A,130,796,742,0.139
A,130,798,669,0.016
A,130,812,765,0.003
A,130,821,557,0.164
A,130,822,699,0.002
A,130,839,830,0.573
A,130,842,526,0.011
A,131,511,539,0.419
A,131,549,660,0.970
A,131,559,603,1.000
A,131,581,798,0.075
A,131,606,662,0.930
A,131,628,738,0.930
A,131,629,676,0.143
A,131,636,637,0.676
A,131,640,515,0.676
A,131,663,789,1.000
A,131,670,849,0.338
A,131,673,623,0.279
A,131,675,604,0.865
A,131,681,842,0.048
A,131,685,632,0.005
A,131,701,821,0.785
A,131,725,726,0.018
A,131,729,720,0.079
A,131,736,728,0.024
A,131,756,807,0.001
A,131,783,512,0.028
A,131,796,793,0.406
A,131,810,841,0.252
A,131,812,711,0.004
A,131,822,647,0.005
A,131,839,551,0.529
A,131,840,818,0.022
A,132,625,671,0.137
A,132,629,636,0.970
A,132,675,640,0.930
A,132,756,822,0.004
A,132,839,606,1.000
B,77,513,514,0.006
B,77,527,603,0.090
B,77,529,503,0.012
B,77,530,626,0.014
B,77,534,800,0.015
B,77,554,850,0.009
B,77,564,647,0.003
B,77,568,833,0.027
B,77,577,540,0.058
B,77,581,798,0.025
B,77,635,602,0.006
B,77,636,629,0.106
B,77,645,813,0.003
B,77,661,550,0.032
B,77,664,705,0.001
B,77,669,537,0.002
B,77,677,855,0.003
B,77,685,734,0.002
B,77,687,791,0.003
B,77,692,847,0.004
B,77,719,639,0.023
B,77,723,816,0.055
B,77,747,683,0.001
B,77,762,682,0.003
B,77,768,633,0.004
B,77,780,774,0.007
B,77,789,569,0.047
B,77,802,742,0.085
B,77,814,605,0.011
B,77,834,696,0.014
B,77,854,642,0.004
B,78,541,658,0.005
B,78,546,771,0.012
B,78,561,517,0.001
B,78,598,510,0.009
B,78,623,673,0.219
B,78,640,604,0.755
B,78,663,775,0.046
B,78,676,521,0.016
B,78,778,704,0.037
B,78,826,548,0.021
B,78,829,717,0.125
B,79,509,723,0.015
B,79,515,504,0.128
B,79,518,790,0.012
B,79,527,589,0.039
B,79,529,639,0.033
B,79,533,642,0.005
B,79,537,520,0.019
B,79,551,662,0.503
B,79,555,616,0.003
B,79,556,722,0.548
B,79,565,566,0.001
B,79,576,728,0.014
B,79,577,815,0.011
B,79,583,825,0.061
B,79,588,659,0.001
B,79,602,743,0.007
B,79,606,595,0.048
B,79,625,715,0.099
B,79,627,552,0.012
B,79,628,720,0.109
B,79,648,838,0.018
B,79,651,617,0.058
B,79,653,766,0.002
B,79,666,573,0.033
B,79,668,737,0.224
B,79,669,798,0.015
B,79,671,729,0.029
B,79,675,674,0.089
B,79,686,679,0.002
B,79,692,644,0.001
B,79,693,560,0.002
B,79,698,637,0.095
B,79,708,695,0.204
B,79,714,678,0.070
B,79,730,652,0.002
B,79,744,776,0.001
B,79,746,843,0.107
B,79,758,781,0.120
B,79,769,592,0.015
B,79,777,745,0.001
B,79,779,599,0.236
B,79,786,764,0.061
B,79,793,794,0.109
B,79,796,721,0.084
B,79,819,795,0.001
B,79,827,655,0.120
B,79,831,600,0.003
B,79,839,830,0.756
B,80,503,836,0.004
B,80,516,803,0.007
B,80,526,581,0.042
B,80,528,611,0.116
B,80,535,845,0.028
B,80,538,807,0.003
B,80,539,726,0.044
B,80,545,813,0.001
B,80,554,590,0.009
B,80,562,749,0.062
B,80,565,842,0.001
B,80,570,700,0.007
B,80,574,654,0.003
B,80,587,575,0.078
B,80,594,540,0.001
B,80,613,557,0.030
B,80,622,851,0.005
B,80,624,626,0.022
B,80,643,835,0.006
B,80,650,633,0.007
B,80,657,799,0.004
B,80,670,738,0.297
B,80,680,733,0.002
B,80,681,582,0.008
B,80,682,580,0.001
B,80,699,702,0.023
B,80,705,716,0.001
B,80,712,828,0.001
B,80,713,621,0.001
B,80,727,620,0.036
B,80,732,755,0.003
B,80,741,578,0.050
B,80,742,824,0.040
B,80,751,820,0.003
B,80,753,607,0.014
B,80,754,852,0.011
B,80,756,502,0.019
B,80,757,564,0.002
B,80,761,752,0.001
B,80,783,725,0.459
B,80,788,536,0.034
B,80,789,549,0.438
B,80,792,797,0.001
B,80,801,853,0.081
B,80,802,701,0.622
B,80,810,512,0.040
B,80,811,513,0.010
B,80,812,664,0.007
B,80,814,848,0.008
B,80,816,847,0.007
B,80,818,511,0.494
B,80,821,767,0.063
B,80,822,711,0.011
B,80,844,690,0.011
B,80,850,832,0.001
B,81,659,648,0.003
B,82,503,520,0.022
B,82,509,602,0.007
B,82,526,620,0.027
B,82,528,828,0.008
B,82,531,854,0.001
B,82,534,834,0.016
B,82,535,844,0.021
B,82,539,725,0.317
B,82,540,590,0.001
B,82,547,568,0.017
B,82,549,515,0.216
B,82,551,695,0.181
B,82,553,813,0.001
B,82,554,594,0.012
B,82,555,517,0.002
B,82,556,629,0.187
B,82,557,754,0.027
B,82,560,610,0.001
B,82,561,558,0.009
B,82,562,530,0.014
B,82,564,538,0.005
B,82,570,657,0.008
B,82,576,615,0.012
B,82,577,830,0.702
B,82,579,792,0.001
B,82,583,743,0.027
B,82,588,776,0.004
B,82,592,504,0.033
B,82,595,764,0.030
B,82,597,502,0.065
B,82,598,586,0.002
B,82,599,569,0.047
B,82,600,510,0.002
B,82,613,852,0.023
B,82,617,573,0.015
B,82,621,566,0.001
B,82,622,574,0.015
B,82,626,575,0.021
B,82,627,589,0.017
B,82,639,836,0.007
B,82,640,518,0.159
B,82,641,578,0.004
B,82,643,633,0.006
B,82,645,848,0.001
B,82,650,513,0.009
B,82,652,730,0.002
B,82,653,704,0.001
B,82,654,552,0.002
B,82,660,780,0.036
B,82,661,833,0.028
B,82,663,527,0.168
B,82,664,716,0.003
B,82,668,603,0.062
B,82,669,719,0.020
B,82,671,715,0.025
B,82,673,720,0.243
B,82,677,548,0.009
B,82,680,582,0.006
B,82,687,580,0.001
B,82,692,642,0.002
B,82,696,800,0.012
B,82,698,676,0.082
B,82,700,799,0.004
B,82,701,742,0.072
B,82,703,516,0.046
B,82,705,812,0.002
B,82,708,606,0.341
B,82,713,842,0.006
B,82,714,749,0.289
B,82,717,786,0.054
B,82,721,521,0.016
B,82,722,817,0.535
B,82,723,825,0.136
B,82,726,783,0.054
B,82,727,647,0.005
B,82,733,681,0.002
B,82,734,508,0.001
B,82,738,625,0.409
B,82,740,815,0.002
B,82,741,831,0.084
B,82,744,686,0.004
B,82,753,732,0.007
B,82,755,607,0.005
B,82,757,807,0.002
B,82,762,672,0.004
B,82,765,820,0.001
B,82,767,536,0.013
B,82,768,835,0.007
B,82,769,604,0.200
